prompt_id,input_tokens,output_tokens,runtime_seconds,energy_joules,tin_tout
638,11,27,0.6247704029083252,159.7195,297
639,12,62,1.360199213027954,283.1625,744
640,12,62,1.473022222518921,249.178,744
641,13,63,1.7487540245056152,398.89,819
642,11,61,1.6716797351837158,363.623,671
643,9,59,1.9822943210601809,363.7615,531
644,10,60,1.603569746017456,325.54,600
645,21,71,1.926982879638672,326.527,1491
646,10,60,1.590097427368164,346.834,600
647,6,56,1.9154539108276367,340.205,336
648,16,66,1.8045754432678225,369.816,1056
649,11,61,1.7913353443145752,334.7765,671
650,9,59,1.6875834465026855,330.8095,531
651,14,64,1.6843020915985107,349.457,896
652,11,61,1.668830394744873,337.227,671
653,6,56,1.6683058738708496,339.31199999999995,336
654,10,60,1.6671111583709717,323.2105,600
655,17,67,1.652031183242798,360.433,1139
656,9,59,1.6284925937652588,323.84000000000003,531
657,9,59,1.7390427589416504,353.483,531
658,13,63,1.5192887783050537,325.7995,819
659,9,59,1.5736479759216309,388.772,531
660,11,61,1.348233938217163,292.0185,671
661,17,67,1.4886267185211182,273.7275,1139
662,12,62,1.4783968925476074,269.5535,744
663,16,66,1.3396224975585938,233.6355,1056
664,24,74,1.5535733699798584,310.6585,1776
665,10,60,1.4699037075042725,288.6625,600
666,10,60,1.5082738399505615,281.9345,600
667,10,60,1.4721453189849854,293.076,600
668,16,66,1.3708972930908203,294.665,1056
669,9,59,1.5372614860534668,310.34,531
670,11,61,1.5789365768432615,352.1485,671
671,21,47,0.9800426959991456,193.7745,987
672,18,68,1.6574690341949463,379.986,1224
673,10,60,1.559725284576416,359.374,600
674,7,25,0.5486657619476318,199.189,175
675,11,61,1.6591389179229736,355.5965,671
676,16,66,1.4807875156402588,260.25,1056
677,6,56,1.4198119640350342,228.2485,336
678,11,61,1.572866439819336,280.114,671
679,10,60,1.3406126499176023,296.76,600
680,11,61,1.59631609916687,332.095,671
681,17,67,1.4380104541778564,269.0625,1139
682,10,60,1.6444356441497805,389.065,600
683,13,63,1.6423335075378418,341.0765,819
684,6,56,1.6977205276489258,364.2745,336
685,8,58,1.7728338241577148,382.8345000000001,464
686,11,61,1.5356667041778564,310.809,671
687,18,68,1.623929738998413,310.62850000000003,1224
688,12,62,1.3543870449066162,290.2145,744
689,12,62,1.4888474941253662,291.34450000000004,744
690,8,58,1.607581377029419,362.1295,464
691,15,65,1.391566276550293,288.6565,975
692,9,59,1.3592331409454346,292.7505,531
693,9,59,1.779446363449097,313.7065,531
694,18,68,1.7840380668640137,340.9365,1224
695,15,65,1.769294500350952,343.2345,975
696,13,63,1.5815587043762207,356.0815,819
697,13,63,1.6782422065734863,363.3065,819
698,10,60,1.4162139892578125,272.528,600
699,11,61,1.5074505805969238,241.0675,671
700,15,65,1.5329258441925049,377.3185,975
701,12,62,1.5775513648986816,386.586,744
702,19,58,1.2884395122528076,274.357,1102
703,15,65,1.7238225936889648,377.3545,975
704,20,70,1.4681358337402344,261.994,1400
705,12,62,1.508028507232666,263.3525,744
706,15,65,1.3849940299987793,263.1215,975
707,10,46,1.2229902744293213,256.816,460
708,12,62,1.7373335361480713,363.025,744
709,15,65,1.7479493618011477,325.83000000000004,975
710,11,56,1.6753082275390625,373.6265,616
711,9,43,1.0291681289672852,275.544,387
712,14,64,1.5721399784088137,307.54,896
713,10,60,1.6084389686584473,364.388,600
714,15,65,1.5676114559173584,396.7685,975
715,23,68,1.5439975261688232,361.15,1564
716,17,67,1.464665174484253,282.927,1139
717,14,64,1.90076208114624,350.6165,896
718,13,63,1.4651243686676023,287.563,819
719,14,64,1.4281859397888184,256.432,896
720,14,64,1.6001508235931396,352.684,896
721,16,66,1.4251461029052734,270.6385,1056
722,11,61,1.652066707611084,367.9545,671
723,12,41,0.8152561187744141,194.4555,492
724,6,56,1.846173524856568,300.86300000000006,336
725,9,59,1.8118128776550293,354.6115,531
726,13,63,1.4272940158843994,262.735,819
727,9,59,1.5090386867523191,290.5445,531
728,9,59,1.4260079860687256,290.369,531
729,26,76,1.339005947113037,276.89250000000004,1976
730,16,66,1.8036227226257324,305.917,1056
731,12,62,1.843611240386963,390.47,744
732,7,57,2.03684139251709,436.802,399
733,13,63,1.5894560813903809,388.74500000000006,819
734,13,63,1.9560506343841555,362.67550000000006,819
735,11,61,1.7686138153076172,359.3005,671
736,16,55,1.5222396850585938,393.1015,880
737,8,58,1.8257672786712649,355.1295,464
738,9,59,1.3759777545928955,292.2345,531
739,12,62,1.4947493076324463,298.2745,744
740,10,60,1.7520592212677002,336.814,600
741,12,62,1.3508944511413574,259.453,744
742,10,60,1.756485939025879,359.20399999999995,600
743,16,66,1.618055820465088,362.0855,1056
744,13,63,1.7025818824768066,287.2405,819
745,21,71,1.8885457515716555,358.17299999999994,1491
746,14,64,1.6423656940460205,370.957,896
747,10,60,1.7040276527404783,347.634,600
748,12,62,1.7305011749267578,330.829,744
749,9,59,1.6203904151916504,293.172,531
750,10,60,1.6286869049072266,381.4645,600
751,12,62,1.5221731662750244,307.459,744
752,6,56,1.8266706466674805,393.0325,336
753,13,63,1.4736905097961426,267.123,819
754,13,53,1.2068569660186768,241.303,689
755,12,62,1.680459976196289,344.605,744
756,13,63,1.5772721767425537,330.7975,819
757,21,71,1.6519577503204346,357.593,1491
758,9,59,1.3624467849731443,244.8075,531
759,10,60,1.7923498153686523,356.7885,600
760,7,57,1.789096117019653,378.2665,399
761,10,60,1.93705153465271,389.51,600
762,10,60,1.6907680034637451,376.135,600
763,11,61,1.7455015182495115,335.3975,671
764,12,62,1.7035019397735596,379.3085,744
765,12,62,1.6481711864471436,328.5575,744
766,11,61,1.75331449508667,381.193,671
767,12,62,1.7176949977874756,344.46250000000003,744
768,9,59,1.670765399932861,318.185,531
769,11,61,1.7388710975646973,351.525,671
770,13,63,1.677732229232788,383.228,819
771,10,60,1.7010788917541504,354.90950000000004,600
772,15,65,1.8364605903625488,326.92150000000004,975
773,15,65,1.839868307113648,361.2145,975
774,16,66,1.5024714469909668,254.031,1056
775,13,63,1.4309499263763428,285.416,819
776,12,62,1.474457025527954,257.8355,744
777,13,63,1.7764687538146973,360.4625,819
778,10,60,1.761674880981445,352.461,600
779,9,59,1.669719696044922,361.205,531
780,10,60,1.702089548110962,343.928,600
781,10,60,1.671642780303955,364.672,600
782,19,69,1.8655107021331787,340.7885,1311
783,10,60,1.6471116542816162,356.6195,600
784,14,64,1.6549005508422852,307.303,896
785,13,63,1.5476255416870115,326.129,819
786,14,64,1.605024337768555,379.9955000000001,896
787,13,63,1.6332721710205078,318.623,819
788,12,62,1.6632699966430664,387.0495,744
789,12,62,1.9074163436889648,328.022,744
790,8,58,1.852945566177368,382.0775,464
791,14,64,1.7587261199951172,352.142,896
792,14,64,1.4561583995819092,292.3895,896
793,16,66,1.7293357849121094,315.6485,1056
794,13,63,1.7960083484649658,311.293,819
795,13,63,1.7633156776428225,356.394,819
796,25,75,2.0128653049468994,424.12,1875
797,14,64,1.5881969928741455,386.647,896
798,15,65,1.874604225158692,389.792,975
799,9,59,1.582399606704712,351.3655,531
800,13,63,1.6918044090270996,351.846,819
801,15,65,1.6525025367736816,363.4645,975
802,19,69,1.3770015239715576,274.394,1311
803,11,61,1.4195139408111572,258.7655,671
804,13,63,1.3916409015655518,246.0185,819
805,13,63,1.354238510131836,272.37,819
806,13,63,1.6635777950286863,355.9505,819
807,11,61,1.8697192668914795,379.281,671
808,11,61,1.800908088684082,298.1755,671
809,16,66,1.4491617679595947,207.76300000000003,1056
810,11,61,1.7856271266937256,363.4535,671
811,13,63,1.7878923416137695,343.552,819
812,14,64,1.9780011177062988,375.2255,896
813,9,59,1.7871501445770264,351.11150000000004,531
814,13,63,2.06221079826355,435.192,819
815,13,63,1.7329487800598145,336.321,819
816,11,61,1.947376012802124,324.1035,671
817,13,63,1.7620720863342283,352.2935,819
818,17,67,2.083385705947876,437.621,1139
819,14,64,1.5055298805236816,288.172,896
820,14,64,1.761552333831787,331.9235,896
821,10,60,1.7746384143829346,364.352,600
822,16,66,1.828847885131836,320.653,1056
823,15,32,0.7366526126861572,161.266,480
824,17,67,1.4227476119995115,294.277,1139
825,14,64,1.8118135929107664,349.374,896
826,42,92,1.5163078308105469,321.8275,3864
827,10,60,1.3600897789001465,287.289,600
828,17,67,1.546659231185913,314.3915,1139
829,15,65,1.7138428688049316,391.014,975
830,16,66,1.439608812332153,258.94100000000003,1056
831,14,64,1.7861342430114746,365.6075,896
832,10,60,1.548898696899414,365.5815,600
833,8,58,1.6141068935394287,401.011,464
834,15,65,1.5374138355255127,386.9695,975
835,12,62,1.519643783569336,334.87,744
836,14,64,1.4197165966033936,255.6325,896
837,9,59,1.2962732315063477,294.7715,531
838,10,60,1.4545695781707764,236.9655,600
839,14,64,1.44449782371521,263.076,896
840,11,61,1.5222623348236084,324.875,671
841,22,72,1.756742000579834,305.5525,1584
842,18,68,1.610180377960205,373.8075,1224
843,16,66,1.4914813041687012,284.26700000000005,1056
844,10,60,1.5063307285308838,295.90000000000003,600
845,11,61,1.643590211868286,378.808,671
846,18,68,1.3813259601593018,291.8235,1224
847,10,60,1.4505863189697266,213.7685,600
848,12,62,1.3853771686553955,288.16700000000003,744
849,12,62,1.678476333618164,261.641,744
850,8,53,1.6240522861480713,357.308,424
851,12,62,1.5226902961730957,336.7005,744
852,18,68,1.837267637252808,389.9465,1224
853,11,61,1.513080358505249,367.342,671
854,12,62,1.827473402023316,353.712,744
855,9,59,1.591336727142334,396.9185,531
856,9,59,1.5165684223175049,332.673,531
857,11,61,1.3935744762420654,260.449,671
858,16,66,1.355205535888672,286.4955,1056
859,19,69,1.441094160079956,254.73,1311
860,8,58,1.45672869682312,299.08000000000004,464
861,13,63,1.5335097312927246,363.574,819
862,16,66,1.6379880905151367,400.0705,1056
863,12,62,1.6562857627868652,373.726,744
864,6,56,1.8863565921783447,311.8895,336
865,14,64,1.412834405899048,277.816,896
866,15,65,1.576505422592163,348.8665,975
867,16,66,1.597480535507202,362.2855,1056
868,17,67,1.4515478610992432,257.5005,1139
869,13,63,1.8121817111969,349.8525,819
870,11,61,1.837010383605957,359.1775,671
871,13,63,1.7385382652282717,369.57950000000005,819
872,19,69,1.627354621887207,337.831,1311
873,28,78,1.54044771194458,353.77,2184
874,11,61,1.5711321830749512,331.233,671
875,10,60,1.4953711032867432,296.741,600
876,10,60,1.6849181652069092,288.55,600
877,17,67,1.7614219188690186,355.1675,1139
878,14,64,1.822500467300415,326.2305,896
879,10,60,1.5876269340515137,335.201,600
880,11,61,1.403290033340454,276.53,671
881,10,47,1.5086736679077148,348.454,470
882,14,64,1.5533123016357422,395.413,896
883,12,62,1.3530263900756836,271.481,744
884,9,59,1.42675518989563,228.725,531
885,11,61,1.5071783065795898,290.9235,671
886,13,63,1.82576322555542,365.227,819
887,10,60,1.7116734981536863,382.0595,600
888,9,51,1.445497989654541,249.811,459
889,13,63,1.7781386375427246,386.837,819
890,15,65,1.922546863555908,365.0605000000001,975
891,14,64,1.5796401500701904,364.39200000000005,896
892,16,66,1.862920999526977,369.3490000000001,1056
893,13,46,1.145998477935791,257.663,598
894,9,59,1.436917781829834,289.319,531
895,10,60,1.590362310409546,363.4325,600
896,16,66,1.4459855556488037,280.231,1056
897,16,66,1.4668362140655518,211.94,1056
898,9,59,1.353963851928711,291.2505,531
899,13,63,1.623703956604004,309.2985,819
900,10,60,1.585282802581787,354.1075,600
901,12,62,1.3029539585113523,232.4135,744
902,11,61,1.4389781951904297,247.6605,671
903,19,69,1.7728755474090576,367.437,1311
904,13,37,0.6846315860748291,191.7975,481
905,14,39,0.846890926361084,198.0665,546
906,10,60,1.5829050540924072,388.0055,600
907,10,60,1.2986929416656494,254.1545,600
908,11,27,0.6061611175537109,173.69299999999998,297
909,9,59,1.6260831356048584,322.444,531
910,10,60,1.3358204364776611,280.684,600
911,25,75,1.475452899932861,254.492,1875
912,13,63,1.6475470066070557,374.1135,819
913,13,63,1.7031581401824951,351.67650000000003,819
914,12,62,1.6825504302978516,328.204,744
915,15,65,1.710299730300903,345.089,975
916,22,72,1.7171857357025146,350.308,1584
917,12,62,1.589017629623413,346.713,744
918,22,72,1.5923748016357422,343.3435,1584
919,17,67,1.438859462738037,295.39300000000003,1139
920,13,63,1.3229763507843018,292.48850000000004,819
921,16,66,1.711216688156128,319.3365,1056
922,21,71,1.489776372909546,240.9545,1491
923,16,66,1.901422977447509,324.69050000000004,1056
924,14,48,1.2961130142211914,239.8435,672
925,11,35,0.7255113124847412,187.2205,385
926,11,61,1.5393047332763672,342.6005,671
927,15,65,1.3700823783874512,277.636,975
928,12,62,1.378737211227417,257.12300000000005,744
929,10,60,1.496656894683838,218.0925,600
930,19,69,1.853856086730957,374.542,1311
931,14,64,1.486417293548584,248.306,896
932,8,58,1.9531147480010984,327.755,464
933,8,58,1.5925068855285645,336.3305,464
934,23,73,1.7838704586029053,390.3435,1679
935,20,70,1.5667855739593506,368.4535,1400
936,9,59,1.464672327041626,291.3495,531
937,9,59,1.552401781082153,372.31,531
938,19,69,1.4575743675231934,261.0545,1311
939,13,63,1.7968933582305908,351.817,819
940,19,67,1.6085877418518066,357.682,1273
941,17,67,1.663418531417847,357.338,1139
942,13,55,1.4808871746063232,287.4645,715
943,16,66,1.8361601829528809,382.1225,1056
944,20,70,1.663343906402588,325.16,1400
945,21,71,1.567817449569702,388.5225,1491
946,12,62,1.7066259384155271,371.761,744
947,15,65,1.5067763328552246,290.124,975
948,26,76,1.9581754207611084,358.178,1976
949,12,62,1.7359023094177246,388.629,744
950,16,66,1.7147996425628662,335.97350000000006,1056
951,11,61,1.824481010437012,336.027,671
952,12,62,1.7705919742584229,351.7685,744
953,11,61,1.6989247798919678,351.07950000000005,671
954,10,60,1.7516632080078125,327.7695,600
955,16,66,1.6822075843811035,314.8305,1056
956,14,64,1.8272223472595213,379.178,896
957,13,63,1.620945930480957,339.356,819
958,18,68,1.8498072624206543,356.7195,1224
959,17,67,1.57307767868042,368.745,1139
960,9,59,1.6588866710662842,350.52700000000004,531
961,12,62,1.5404057502746582,347.15700000000004,744
962,23,73,1.7164902687072754,369.3315,1679
963,11,61,1.7465579509735107,384.4205,671
964,11,61,1.659651279449463,351.735,671
965,9,59,1.820439577102661,377.1495,531
966,12,62,1.5733067989349363,325.758,744
967,18,68,1.7957401275634766,383.574,1224
968,12,62,1.56830096244812,387.8795,744
969,11,61,1.7737207412719729,383.5535,671
970,12,62,1.6271629333496094,357.5355,744
971,11,61,1.8337500095367432,352.882,671
972,12,62,1.6958496570587158,354.914,744
973,13,63,1.4839797019958496,291.208,819
974,15,65,1.952913522720337,324.2655,975
975,11,61,1.6289758682250977,344.4485,671
976,18,68,1.8743915557861328,353.711,1224
977,10,60,1.545539617538452,384.289,600
978,12,62,1.4580481052398682,289.9575,744
979,13,63,1.6330697536468506,376.4405,819
980,19,69,1.3779637813568115,276.688,1311
981,37,56,0.7611844539642334,152.4995,2072
982,13,63,1.4308793544769287,256.8465,819
983,16,66,1.465240478515625,286.31800000000004,1056
984,20,70,1.495279312133789,264.758,1400
985,13,63,1.621127367019653,353.713,819
986,20,70,1.8138635158538816,359.12750000000005,1400
987,17,67,1.3644981384277344,289.1645,1139
988,19,66,1.38484525680542,216.4085,1254
989,9,59,1.5824556350708008,387.3255,531
990,10,60,1.5980849266052246,328.4675,600
991,10,60,1.5679962635040283,316.283,600
992,15,65,1.595677614212036,360.955,975
993,18,57,1.3084752559661863,284.1555,1026
994,8,58,1.896753072738648,370.3635,464
995,12,62,1.5855059623718262,330.392,744
996,9,59,2.0330569744110107,412.96,531
997,12,62,1.5695044994354248,359.0805,744
998,12,62,1.5863852500915527,354.7575,744
999,18,68,1.6811110973358154,359.5255000000001,1224
1000,9,59,1.6524937152862549,313.78149999999994,531
1001,15,65,1.577305555343628,351.9395,975
1002,20,70,1.8556087017059328,356.202,1400
1003,20,70,1.6103413105010986,383.5355,1400
1004,15,65,1.4253673553466797,285.835,975
1005,10,60,1.8933842182159424,325.7335,600
1006,16,66,1.888956308364868,352.954,1056
1007,14,47,1.10265851020813,302.4105,658
1008,9,59,1.7617034912109375,325.661,531
1009,14,64,1.4070117473602295,280.9865,896
1010,12,62,1.629296064376831,386.114,744
1011,20,70,1.5022318363189695,285.3415,1400
1012,6,56,1.7676985263824463,346.04900000000004,336
1013,21,56,1.2464699745178225,275.312,1176
1014,8,58,1.6042799949645996,370.71,464
1015,10,60,1.5789148807525637,296.496,600
1016,12,62,1.668794870376587,388.5765,744
1017,11,61,1.4157171249389648,265.0125,671
1018,32,50,0.525902509689331,146.938,1600
1019,22,72,1.919411420822144,382.827,1584
1020,13,63,1.5761427879333496,373.8455,819
1021,21,71,1.8984687328338623,352.2675,1491
1022,11,61,1.526911735534668,342.812,671
1023,12,62,1.6699485778808594,329.1535,744
1024,11,61,1.6456897258758545,387.0005,671
1025,12,62,1.8248286247253416,379.2885,744
1026,18,68,1.6226351261138916,366.025,1224
1027,12,62,1.4843175411224363,224.1075,744
1028,17,67,1.4416980743408203,286.2125,1139
1029,10,60,1.657514572143555,361.047,600
1030,11,61,1.4283854961395264,257.0505,671
1031,14,64,1.6946542263031006,318.157,896
1032,15,65,1.4201676845550537,291.1375,975
1033,11,61,1.83074164390564,352.544,671
1034,11,61,1.6637506484985352,347.014,671
1035,14,64,1.6687533855438232,343.842,896
1036,10,60,1.4103014469146729,262.892,600
1037,14,64,1.4565150737762451,266.25300000000004,896
1038,10,60,1.3039779663085938,254.387,600
1039,14,64,1.3770782947540283,230.245,896
1040,10,60,1.4745326042175293,260.85200000000003,600
1041,18,68,1.2903680801391602,276.8255,1224
1042,12,62,1.4351918697357178,244.7015,744
1043,10,60,1.4343163967132568,278.38800000000003,600
1044,7,57,1.2836058139801023,284.9465,399
1045,9,59,1.4675791263580322,255.0935,531
1046,10,60,1.481208086013794,294.471,600
1047,11,61,1.4495580196380615,279.5425,671
1048,12,62,1.7559199333190918,350.5525,744
1049,15,65,1.43621826171875,265.8085,975
1050,15,65,1.9220795631408687,306.407,975
1051,15,65,1.77614426612854,385.92550000000006,975
1052,13,63,1.630474090576172,352.9425,819
1053,13,63,1.5233407020568848,349.237,819
1054,13,63,1.6405751705169678,302.9655,819
1055,14,64,1.674189805984497,347.494,896
1056,19,69,1.7413592338562012,389.222,1311
1057,14,64,1.6618773937225342,342.9725,896
1058,19,69,1.5340335369110107,340.79,1311
1059,13,63,1.35052752494812,278.9125,819
1060,12,62,1.4114789962768557,284.632,744
1061,13,63,1.386317491531372,299.1935,819
1062,12,62,1.3387417793273926,198.229,744
1063,10,60,1.6954941749572754,320.0265,600
1064,15,65,1.5441341400146484,364.84,975
1065,11,61,1.62998366355896,340.803,671
1066,9,59,1.871392011642456,362.4255,531
1067,15,65,1.5625293254852295,316.7135,975
